Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,1.0,9773.0,1.0,1.0,140.0,1.0,1.0,19.0,4.0,8.0,124.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,14.2,0.0,0.0,6.0,7.0,6.0,14.571428571428571,0.0,15.5,2.8,-4.06,1
1.0,1.0,6.0,9500.0,1.0,1.0,144.0,1.0,19.0,19.0,5.0,5.0,130.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.814285714285717,0.0,0.0,8.0,8.0,7.0,13.814285714285717,0.0,12.7,3.7,-1.7,1
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,37.0,4.0,5.0,118.8,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,13.666666666666666,0.0,12.7,3.7,-1.7,1
1.0,1.0,5.0,9670.0,1.0,1.0,133.1,1.0,9.0,1.0,2.0,4.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0
2.0,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,7.0,7.0,6.0,11.3,0.0,0.0,7.0,7.0,6.0,11.3,0.0,7.6,2.6,0.32,1
1.0,17.0,6.0,9500.0,1.0,1.0,136.0,1.0,19.0,38.0,9.0,3.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,7.0,12.3,0.0,0.0,8.0,9.0,7.0,12.3,0.0,12.7,3.7,-1.7,1
1.0,1.0,5.0,9500.0,1.0,1.0,127.0,1.0,19.0,19.0,7.0,8.0,120.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.694285714285714,0.0,0.0,8.0,8.0,7.0,12.694285714285714,0.0,10.8,1.4,1.74,1
1.0,17.0,1.0,9670.0,1.0,1.0,123.0,1.0,19.0,19.0,1.0,1.0,114.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,4.0,11.0,0.0,0.0,5.0,5.0,4.0,11.0,0.0,9.4,-0.8,-3.12,1
1.0,1.0,1.0,9238.0,1.0,1.0,128.0,1.0,37.0,19.0,9.0,3.0,116.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,12.4,0.5,1.79,1
1.0,1.0,1.0,9500.0,1.0,1.0,128.0,1.0,3.0,1.0,2.0,1.0,127.8,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,14.4125,0.0,0.0,8.0,8.0,8.0,16.05,0.0,13.9,-0.3,0.79,1
1.0,1.0,2.0,9500.0,1.0,1.0,140.0,1.0,1.0,19.0,7.0,7.0,129.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.92875,0.0,0.0,8.0,8.0,8.0,14.0625,0.0,15.5,2.8,-4.06,0
1.0,1.0,2.0,9773.0,1.0,1.0,121.0,1.0,1.0,19.0,9.0,7.0,118.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,10.0,5.0,12.8,0.0,11.1,0.6,2.02,1
1.0,18.0,1.0,9500.0,1.0,1.0,126.0,1.0,38.0,37.0,5.0,5.0,114.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,8.0,8.0,7.0,14.402857142857142,0.0,0.0,8.0,8.0,7.0,14.402857142857142,0.0,10.8,1.4,1.74,1
1.0,1.0,4.0,9500.0,1.0,1.0,135.0,1.0,37.0,37.0,9.0,8.0,123.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.381428571428572,0.0,0.0,8.0,8.0,7.0,13.381428571428572,0.0,10.8,1.4,1.74,1
1.0,1.0,2.0,9500.0,1.0,1.0,131.0,1.0,19.0,19.0,7.0,5.0,122.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,14.13125,0.0,0.0,8.0,8.0,8.0,13.98375,0.0,15.5,2.8,-4.06,1
1.0,17.0,4.0,9085.0,1.0,1.0,140.0,1.0,19.0,37.0,4.0,7.0,123.7,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,11.714285714285714,2.0,0.0,5.0,6.0,5.0,12.6,0.0,9.4,-0.8,-3.12,1
2.0,39.0,1.0,8014.0,0.0,1.0,130.0,1.0,34.0,34.0,99.0,99.0,114.8,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,6.0,9.0,6.0,11.166666666666666,0.0,1.0,6.0,15.0,2.0,11.0,1.0,7.6,2.6,0.32,1
1.0,7.0,1.0,9003.0,1.0,3.0,130.0,1.0,38.0,37.0,5.0,6.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,0
1.0,43.0,1.0,9853.0,1.0,1.0,140.0,1.0,37.0,19.0,9.0,8.0,122.3,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,5.0,13.6,0.0,0.0,6.0,8.0,5.0,12.0,0.0,12.7,3.7,-1.7,0
2.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,1.0,19.0,4.0,9.0,152.4,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,4.0,12.0,14.0,12.0,13.846153846153848,0.0,5.0,12.0,18.0,11.0,14.090909090909092,0.0,8.9,1.4,3.51,1
1.0,17.0,1.0,9773.0,1.0,1.0,125.0,1.0,37.0,37.0,5.0,7.0,120.1,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,8.0,6.0,13.333333333333334,0.0,16.2,0.3,-0.92,1
1.0,1.0,1.0,9130.0,1.0,1.0,160.0,1.0,3.0,3.0,3.0,2.0,155.1,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,5.0,5.0,16.4,0.0,0.0,5.0,5.0,5.0,14.6,0.0,12.7,3.7,-1.7,1
1.0,51.0,1.0,9070.0,1.0,1.0,130.0,1.0,19.0,19.0,5.0,7.0,124.5,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,5.0,11.0,11.0,11.0,13.818181818181818,0.0,5.0,11.0,11.0,11.0,13.454545454545457,0.0,11.1,0.6,2.02,1
1.0,17.0,1.0,9238.0,1.0,1.0,144.0,1.0,3.0,1.0,2.0,3.0,126.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,10.6,0.0,0.0,6.0,11.0,4.0,10.5,0.0,15.5,2.8,-4.06,1
1.0,39.0,1.0,9147.0,1.0,19.0,133.1,1.0,3.0,1.0,3.0,5.0,153.2,1.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,8.0,5.0,10.2,0.0,0.0,5.0,6.0,5.0,12.2,0.0,12.4,0.5,1.79,1
1.0,43.0,1.0,8014.0,0.0,1.0,133.1,1.0,3.0,3.0,2.0,3.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,7.0,10.0,10.0,9.0,11.444444444444445,0.0,4.0,11.0,11.0,5.0,10.8,0.0,10.8,1.4,1.74,0
1.0,43.0,6.0,9238.0,1.0,1.0,129.0,1.0,34.0,34.0,0.0,0.0,125.2,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,15.0,16.0,18.0,16.0,13.0,0.0,11.0,13.0,15.0,13.0,13.266666666666667,0.0,9.4,-0.8,-3.12,1
1.0,1.0,5.0,9500.0,1.0,1.0,144.0,1.0,19.0,38.0,4.0,8.0,141.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,9.0,8.0,13.31,1.0,0.0,8.0,9.0,8.0,13.31,1.0,9.4,-0.8,-3.12,1
1.0,17.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,37.0,4.0,9.0,117.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,10.0,5.0,10.571428571428571,1.0,0.0,6.0,9.0,5.0,12.2,0.0,12.7,3.7,-1.7,1
1.0,17.0,3.0,9500.0,1.0,1.0,144.0,1.0,1.0,37.0,9.0,9.0,126.5,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,8.0,8.0,7.0,13.487142857142857,0.0,0.0,8.0,8.0,7.0,13.487142857142857,0.0,10.8,1.4,1.74,1
1.0,1.0,1.0,9254.0,1.0,1.0,132.0,1.0,19.0,38.0,9.0,7.0,120.1,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,7.0,6.0,11.833333333333334,0.0,13.9,-0.3,0.79,1
1.0,1.0,1.0,9670.0,1.0,1.0,142.0,1.0,38.0,19.0,7.0,10.0,128.4,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,11.0,6.0,11.875,0.0,0.0,6.0,9.0,5.0,12.833333333333334,0.0,11.1,0.6,2.02,0
1.0,1.0,2.0,9500.0,1.0,1.0,136.0,1.0,19.0,19.0,9.0,9.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,13.966666666666669,0.0,0.0,7.0,7.0,6.0,13.966666666666669,0.0,7.6,2.6,0.32,1
1.0,39.0,1.0,9254.0,1.0,9.0,133.1,1.0,34.0,34.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6,2.6,0.32,0
1.0,1.0,1.0,9670.0,1.0,1.0,122.0,1.0,1.0,19.0,3.0,5.0,116.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.8,0.0,7.6,2.6,0.32,1
1.0,1.0,2.0,9556.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,9.0,104.5,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,2.0,2.0,2.0,12.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0
1.0,7.0,1.0,9500.0,1.0,3.0,140.0,1.0,34.0,34.0,0.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0
1.0,1.0,1.0,9500.0,1.0,1.0,117.0,1.0,3.0,1.0,3.0,3.0,113.2,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,6.0,11.98,0.0,0.0,8.0,11.0,7.0,13.225,0.0,16.2,0.3,-0.92,1
1.0,1.0,1.0,9500.0,1.0,1.0,136.0,1.0,1.0,1.0,4.0,4.0,123.8,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,11.614285714285714,0.0,0.0,8.0,8.0,8.0,14.0375,0.0,13.9,-0.3,0.79,1
1.0,18.0,6.0,9500.0,1.0,1.0,141.0,1.0,1.0,19.0,1.0,1.0,126.7,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,14.314285714285717,0.0,0.0,8.0,8.0,7.0,14.314285714285717,0.0,12.7,3.7,-1.7,1
1.0,1.0,3.0,9500.0,1.0,1.0,130.0,1.0,3.0,1.0,2.0,5.0,133.8,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0
1.0,1.0,3.0,9500.0,1.0,1.0,102.0,1.0,1.0,19.0,9.0,5.0,100.6,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,9.0,6.0,12.766666666666666,0.0,0.0,8.0,10.0,7.0,12.128571428571428,0.0,12.4,0.5,1.79,1
1.0,17.0,1.0,9853.0,1.0,1.0,126.0,1.0,1.0,37.0,7.0,9.0,132.7,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,5.0,12.2,0.0,10.8,1.4,1.74,1
1.0,43.0,2.0,9670.0,1.0,1.0,125.0,1.0,38.0,19.0,4.0,3.0,106.6,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,4.0,6.0,7.0,6.0,11.5,0.0,0.0,6.0,10.0,4.0,10.571428571428571,0.0,10.8,1.4,1.74,0
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,1.0,19.0,5.0,4.0,140.4,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,6.0,13.0,5.0,11.4,0.0,0.0,6.0,14.0,4.0,11.75,0.0,13.9,-0.3,0.79,0
1.0,17.0,3.0,9500.0,1.0,1.0,132.0,1.0,37.0,37.0,9.0,7.0,128.3,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,14.70625,0.0,0.0,8.0,8.0,8.0,14.4775,0.0,15.5,2.8,-4.06,1
1.0,1.0,3.0,9500.0,1.0,1.0,128.0,1.0,38.0,38.0,5.0,5.0,118.6,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,6.0,11.814285714285717,0.0,0.0,8.0,8.0,7.0,13.542857142857144,0.0,13.9,-0.3,0.79,1
1.0,1.0,1.0,9070.0,1.0,1.0,115.0,1.0,19.0,1.0,3.0,8.0,123.4,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,6.0,8.0,6.0,13.0,1.0,0.0,6.0,8.0,6.0,11.875,0.0,13.9,-0.3,0.79,1
1.0,1.0,1.0,9670.0,1.0,1.0,125.0,1.0,37.0,37.0,5.0,5.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,14.857142857142858,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,12.4,0.5,1.79,1
1.0,1.0,6.0,9500.0,1.0,1.0,137.0,1.0,1.0,3.0,3.0,2.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,12.6,0.0,0.0,7.0,7.0,6.0,12.6,0.0,7.6,2.6,0.32,1
1.0,7.0,3.0,9130.0,1.0,3.0,130.0,1.0,19.0,37.0,90.0,5.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,1.0,5.0,6.0,2.0,11.5,0.0,0.0,5.0,5.0,1.0,11.0,0.0,12.7,3.7,-1.7,0
1.0,39.0,1.0,9556.0,1.0,19.0,100.0,1.0,37.0,38.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,7.0,9.0,1.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0
1.0,17.0,1.0,9254.0,1.0,1.0,122.0,1.0,1.0,19.0,4.0,3.0,130.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,11.8,0.0,0.0,6.0,10.0,5.0,12.2,0.0,11.1,0.6,2.02,1
1.0,17.0,1.0,9070.0,1.0,1.0,126.0,1.0,19.0,38.0,9.0,7.0,118.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,11.8,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,16.2,0.3,-0.92,1
1.0,17.0,1.0,9500.0,1.0,1.0,128.0,1.0,38.0,38.0,7.0,7.0,131.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,12.77125,0.0,0.0,8.0,8.0,8.0,12.77125,0.0,9.4,-0.8,-3.12,1
1.0,17.0,2.0,9254.0,1.0,1.0,128.0,1.0,38.0,38.0,9.0,9.0,129.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,5.0,14.6,0.0,11.1,0.6,2.02,1
1.0,7.0,2.0,9085.0,1.0,3.0,130.0,1.0,3.0,3.0,1.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,9.0,1.0,12.0,1.0,0.0,4.0,10.0,0.0,0.0,4.0,10.8,1.4,1.74,0
1.0,1.0,2.0,9500.0,1.0,1.0,135.0,1.0,37.0,1.0,7.0,7.0,132.8,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,12.0,7.0,11.721428571428572,0.0,0.0,8.0,12.0,7.0,11.721428571428572,0.0,12.7,3.7,-1.7,1
1.0,1.0,2.0,9773.0,1.0,1.0,138.0,1.0,19.0,1.0,9.0,3.0,133.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,12.7,3.7,-1.7,1
1.0,1.0,1.0,9130.0,1.0,1.0,150.0,1.0,5.0,5.0,2.0,2.0,146.2,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,12.0,4.0,13.0,2.0,0.0,5.0,6.0,5.0,14.0,0.0,9.4,-0.8,-3.12,0
1.0,1.0,2.0,9147.0,1.0,1.0,125.0,1.0,1.0,19.0,4.0,6.0,115.2,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.5,2.8,-4.06,0
2.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,34.0,34.0,99.0,99.0,101.8,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,0
1.0,39.0,2.0,9670.0,1.0,1.0,140.0,1.0,34.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,5.0,6.0,4.0,12.5,0.0,0.0,5.0,7.0,4.0,11.75,0.0,7.6,2.6,0.32,1
1.0,39.0,1.0,9991.0,0.0,1.0,100.0,1.0,37.0,19.0,9.0,2.0,121.9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0
2.0,18.0,2.0,8014.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,10.0,120.4,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0
2.0,18.0,2.0,9238.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,10.0,120.4,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0
2.0,39.0,1.0,9003.0,1.0,1.0,120.0,1.0,37.0,19.0,9.0,4.0,148.8,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,15.0,5.0,12.4,0.0,8.9,1.4,3.51,1
1.0,17.0,2.0,9853.0,1.0,1.0,138.0,1.0,1.0,1.0,9.0,4.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,10.0,5.0,12.8,0.0,0.0,6.0,9.0,3.0,11.666666666666666,0.0,10.8,1.4,1.74,0
4.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,34.0,34.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,6.0,11.0,1.0,10.0,0.0,0.0,6.0,11.0,1.0,11.0,0.0,9.4,-0.8,-3.12,0
1.0,17.0,2.0,9853.0,1.0,1.0,118.0,1.0,37.0,37.0,9.0,9.0,112.1,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,11.0,4.0,11.25,0.0,0.0,6.0,10.0,5.0,10.2,0.0,7.6,2.6,0.32,0
1.0,1.0,6.0,9500.0,1.0,1.0,135.0,1.0,37.0,1.0,5.0,5.0,126.8,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.61,0.0,0.0,8.0,8.0,7.0,12.61,0.0,10.8,1.4,1.74,1
1.0,17.0,1.0,9130.0,1.0,1.0,130.0,1.0,3.0,19.0,2.0,9.0,115.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,14.0,2.0,12.0,2.0,0.0,5.0,6.0,5.0,12.6,0.0,9.4,-0.8,-3.12,1
1.0,15.0,1.0,9238.0,1.0,1.0,150.0,26.0,3.0,37.0,2.0,8.0,132.5,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,6.0,9.0,5.0,13.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,13.9,-0.3,0.79,1
1.0,18.0,3.0,9085.0,1.0,1.0,149.0,103.0,1.0,1.0,9.0,9.0,132.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,0.0,5.0,9.0,4.0,12.0,0.0,0.0,5.0,8.0,5.0,13.0,0.0,10.8,1.4,1.74,1
1.0,1.0,1.0,9556.0,1.0,1.0,180.0,103.0,5.0,3.0,1.0,1.0,183.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,7.0,8.0,4.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.2,0.3,-0.92,0
1.0,43.0,1.0,9119.0,1.0,1.0,133.1,1.0,1.0,1.0,9.0,3.0,136.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,5.0,12.0,1.0,12.0,0.0,0.0,5.0,9.0,1.0,11.0,4.0,16.2,0.3,-0.92,0
1.0,39.0,1.0,171.0,1.0,1.0,145.0,1.0,3.0,1.0,2.0,10.0,114.5,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1
1.0,39.0,1.0,9147.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,110.3,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,0
1.0,1.0,1.0,9130.0,1.0,1.0,154.0,1.0,3.0,3.0,2.0,2.0,137.2,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,11.0,5.0,13.625,0.0,0.0,6.0,9.0,4.0,11.75,0.0,16.2,0.3,-0.92,0
1.0,17.0,1.0,9670.0,1.0,1.0,133.0,1.0,19.0,37.0,9.0,8.0,121.8,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0
1.0,1.0,2.0,9500.0,1.0,1.0,145.0,1.0,4.0,2.0,2.0,3.0,127.3,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,11.69,0.0,0.0,8.0,8.0,7.0,11.69,0.0,10.8,1.4,1.74,1
1.0,44.0,1.0,9070.0,1.0,39.0,120.0,1.0,1.0,19.0,4.0,7.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,6.0,11.0,0.0,0.0,6.0,0.0,6.0,12.0,0.0,0.0,12.0,16.2,0.3,-0.92,0
1.0,44.0,1.0,171.0,1.0,39.0,150.0,1.0,4.0,4.0,2.0,2.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,1
1.0,43.0,1.0,9991.0,0.0,1.0,150.0,1.0,3.0,3.0,4.0,4.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,10.0,4.0,11.5,0.0,0.0,5.0,11.0,5.0,11.285714285714286,0.0,13.9,-0.3,0.79,1
1.0,39.0,1.0,9119.0,1.0,1.0,150.0,1.0,3.0,3.0,4.0,4.0,150.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,10.0,1.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0
1.0,17.0,1.0,9254.0,1.0,1.0,127.0,1.0,3.0,19.0,4.0,4.0,116.9,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,7.0,5.0,11.0,0.0,0.0,6.0,7.0,5.0,12.4,0.0,15.5,2.8,-4.06,1
1.0,44.0,1.0,9003.0,1.0,39.0,140.0,1.0,19.0,38.0,3.0,9.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,7.0,6.0,12.857142857142858,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,12.4,0.5,1.79,1
1.0,18.0,3.0,9773.0,1.0,1.0,128.0,1.0,19.0,1.0,9.0,9.0,122.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,4.0,12.5,0.0,0.0,6.0,6.0,6.0,11.333333333333334,0.0,10.8,1.4,1.74,0
1.0,39.0,1.0,9500.0,1.0,1.0,127.0,1.0,19.0,19.0,5.0,5.0,160.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,7.0,7.0,7.0,14.528571428571428,0.0,0.0,8.0,11.0,8.0,15.018181818181818,0.0,16.2,0.3,-0.92,1
1.0,44.0,1.0,9003.0,1.0,39.0,150.0,1.0,1.0,19.0,4.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,6.0,8.0,6.0,13.0,0.0,0.0,6.0,10.0,6.0,12.625,0.0,15.5,2.8,-4.06,1
